height,width,sxx,sxy,syy,sdrop,mud,dc,label,height_width_ratio,normal_stress_diff,friction_product,stress_ratio,static_dynamic_friction_diff,stress_diff_dynamic_strength,normalized_dc,data_type
0.04658972844481468,2.7498154640197754,-242.5385284423828,228.3040313720703,164.2856903076172,0.06713812053203583,0.3680729866027832,-0.7003719806671143,0.5431948232022736,0.016942857,-406.82422,0.024711728,1.3896769,0.067138135,167.8349,-0.2546978,generated
0.09884288907051086,2.6458981037139893,-327.9151611328125,-128.74945068359375,-228.98074340820312,0.1276915967464447,0.19586168229579926,0.20179928839206696,0.2356077019613549,0.03735703,-98.93442,0.025009891,0.56227195,0.12769158,-83.900894,0.07626873,generated
0.16825759410858154,0.7617561221122742,-370.1841125488281,177.9225616455078,-256.961669921875,0.19852620363235474,-0.029592834413051605,0.22016547620296478,0.7989159184607748,0.22088118,-113.22244,-0.005874953,-0.692409,0.1985262,170.31834,0.28902358,generated
0.23890751600265503,1.717138409614563,25.628496170043945,17.47243881225586,-248.73094177246094,-0.0639868825674057,-0.0047922683879733086,0.15414799749851227,0.07115723672851973,0.13913119,274.35944,0.00030664232,-0.07024634,-0.06398688,16.280453,0.08977028,generated
0.2310546189546585,1.2778301239013672,3.489534616470337,-67.79769134521484,-193.838623046875,0.33629629015922546,0.6149852275848389,-0.013937610201537609,0.09822532541843637,0.18081795,197.32816,0.20681725,0.34976357,0.33629632,51.410202,-0.010907248,generated
0.058636970818042755,0.8168208003044128,-51.65629577636719,-82.73988342285156,-171.16844177246094,-0.23307238519191742,0.04656543582677841,0.4181210398674011,0.3626217535356671,0.07178682,119.512146,-0.010853117,0.48338282,-0.2330724,-74.76935,0.5118883,generated
0.05278713256120682,0.9818385243415833,93.84900665283203,77.09308624267578,-100.18814086914062,0.25221678614616394,-0.21726880967617035,0.23209287226200104,0.7288215087490418,0.053763557,194.03714,-0.05479884,-0.76948315,0.2522168,55.32533,0.23638599,generated
0.10778408497571945,1.5561292171478271,56.44736862182617,5.490085124969482,-144.05752563476562,0.22332075238227844,0.27750536799430847,0.22071142494678497,0.3134475530053689,0.069264226,200.5049,0.061972708,-0.038110368,0.22332075,45.466824,0.1418336,generated
0.31855538487434387,0.42236027121543884,-205.82247924804688,-10.29283618927002,34.68802261352539,-0.2744831442832947,0.08521650731563568,0.24695655703544617,0.24457378564327206,0.7542267,-240.5105,-0.023390494,-0.29672593,-0.27448314,-13.248829,0.58470595,generated
0.4021541476249695,0.6861999034881592,-314.7329406738281,-87.08079528808594,-61.81495666503906,0.561497151851654,0.08842601627111435,0.5137225389480591,0.021511195478526528,0.58605975,-252.91798,0.049650956,1.4087334,0.56149715,-81.614746,0.7486485,generated
0.2899984121322632,1.3144690990447998,52.97542953491211,13.110233306884766,-363.8150329589844,0.12833918631076813,1.1678518056869507,0.4550817012786865,0.5058376935805116,0.22062019,416.79047,0.14988115,-0.036035437,0.12833917,437.99228,0.3462095,generated
0.15738743543624878,0.22953279316425323,-342.79962158203125,60.94399642944336,-240.38938903808594,0.30173349380493164,-0.021930819377303123,-0.2698015868663788,0.3759910130968767,0.68568605,-102.41023,-0.006617263,-0.25352198,0.3017335,55.67206,-1.175438,generated
0.04887443780899048,2.111328363418579,-153.06863403320312,107.77450561523438,-85.90158081054688,0.3051795959472656,0.2048977017402649,0.13380399346351624,0.7881318592444867,0.023148667,-67.16705,0.0625306,-1.2546277,0.3051796,125.37554,0.06337432,generated
0.03983553498983383,0.529495894908905,-446.937255859375,-12.335996627807617,-7.404775142669678,0.43894335627555847,-0.05336787924170494,-0.05377164110541344,0.09642383510178139,0.075232945,-439.53247,-0.023425477,1.6659516,0.43894336,-12.7311735,-0.101552516,generated
0.09924660623073578,0.020175673067569733,-184.1278076171875,-73.3424072265625,-44.03006362915039,0.5969261527061462,-0.16888126730918884,0.07396762073040009,0.0841275918930913,4.919122,-140.09775,-0.10080965,1.6657348,0.59692615,-80.77826,3.6661787,generated
0.20149050652980804,0.0403733104467392,-130.66436767578125,-104.49505615234375,2.5203616619110107,0.1905764490365982,0.10916788130998611,0.3447606563568115,0.3663061371649103,4.990686,-133.18472,0.020804828,-41.460342,0.19057646,-104.770195,8.539321,generated
0.07372710108757019,2.472585439682007,-192.16233825683594,-14.907352447509766,-23.59499740600586,-0.049491144716739655,0.6293275952339172,0.1659809798002243,0.2073178270081033,0.029817818,-168.56734,-0.031146143,0.6318014,-0.049491167,-0.058369637,0.06712851,generated
0.16605399549007416,0.5194499492645264,-295.0999755859375,-7.428187370300293,-142.106201171875,0.7827494144439697,0.8210504651069641,0.645997941493988,0.2756788723668528,0.31967276,-152.99377,0.6426768,0.052272085,0.78274935,109.24818,1.2436192,generated
0.01345677301287651,1.6522531509399414,-136.09779357910156,35.83732604980469,-317.9006652832031,0.22993457317352295,-0.1510862559080124,-0.025218073278665543,0.2802868212855391,0.008144498,181.80287,-0.034739953,-0.11273121,0.22993457,-12.193096,-0.015262838,generated
0.058818574994802475,0.09040184319019318,-201.97756958007812,-79.1612548828125,-40.11693572998047,1.0027884244918823,0.5359855890274048,0.05177953094244003,0.05395311868667815,0.6506347,-161.86063,0.5374801,1.9732628,1.0027884,-57.659157,0.5727707,generated
0.1283271759748459,2.748645305633545,-448.5823669433594,110.22982025146484,-153.99114990234375,0.08846408128738403,-0.5167702436447144,-0.7068161964416504,0.44243897972800356,0.046687428,-294.59122,-0.045715604,-0.7158192,0.08846408,30.65178,-0.25715074,generated
0.12947380542755127,2.0343017578125,-182.2690887451172,-19.79463005065918,-126.00869750976562,0.09501003473997116,0.21447114646434784,0.21944119036197662,0.23903434064600498,0.06364533,-56.26039,0.020376911,0.1570894,0.09501003,7.2306004,0.10787052,generated
0.12189929932355881,0.9615284204483032,-182.96682739257812,65.15702056884766,-168.60073852539062,0.07355284690856934,0.06907789409160614,-0.1331430971622467,0.7541338773059006,0.12677659,-14.366089,0.005080876,-0.3864575,0.07355285,76.803604,-0.13847026,generated
0.029611585661768913,1.255901575088501,-335.4155578613281,-81.0661392211914,-115.8824691772461,0.3713335394859314,0.20238900184631348,0.4823315143585205,0.06569963910834069,0.02357795,-219.53308,0.07515383,0.6995548,0.37133354,-57.6128,0.384052,generated
0.06654904037714005,1.487334132194519,-357.264404296875,-20.76910972595215,22.81207275390625,0.8324427008628845,0.15511827170848846,0.6358221769332886,0.2280951393425919,0.04474384,-380.07648,0.12912707,-0.9104438,0.8324427,-24.307678,0.42749116,generated
0.11932333558797836,2.6658201217651367,-239.88250732421875,16.998449325561523,-162.07797241210938,0.4310368001461029,0.40427666902542114,0.12461519986391068,0.13960539440045305,0.044760462,-77.804535,0.17425813,-0.10487822,0.43103677,82.5228,0.04674554,generated
0.02930520847439766,0.7197132110595703,-175.94476318359375,-66.2007827758789,-225.2970428466797,0.7366045117378235,0.028547784313559532,0.22271157801151276,0.06426942140758549,0.040717896,49.35228,0.021028427,0.2938378,0.7366045,-59.76905,0.3094449,generated
0.2878183424472809,0.4251616299152374,-440.2365417480469,53.24528121948242,-109.09904479980469,0.21829426288604736,0.36980539560317993,0.35997357964515686,0.8647628401102773,0.6769622,-331.1375,0.08072639,-0.48804533,0.21829426,93.5907,0.8466747,generated
0.08853807300329208,1.6909219026565552,-341.4925231933594,26.33779525756836,-57.76149368286133,0.4304862320423126,-0.19793689250946045,-0.09739596396684647,0.2720791448046724,0.05236083,-283.73102,-0.08520911,-0.45597497,0.43048623,14.904665,-0.05759933,generated
0.20502565801143646,0.6045791506767273,108.48970794677734,0.5575160384178162,-61.894927978515625,0.21493175625801086,0.6450938582420349,0.5596616268157959,0.5612383136660567,0.33912128,170.38464,0.13865116,-0.0090074595,0.21493179,40.485554,0.9257045,generated
0.17957055568695068,1.9663889408111572,-90.44791412353516,-62.43739700317383,-268.1297302246094,0.24248453974723816,0.0015576659934595227,0.03494855761528015,0.023222089660335916,0.091319956,177.68182,0.00037770992,0.23286264,0.24248454,-62.01974,0.017772963,generated
0.02541283331811428,2.14898419380188,-248.88160705566406,-105.21424102783203,-391.0549621582031,0.47428613901138306,0.21066629886627197,0.4960733950138092,0.056222278105404706,0.011825509,142.17336,0.09991611,0.2690523,0.47428614,-22.832138,0.23084088,generated
0.0997028797864914,0.7456411123275757,-419.35797119140625,40.91746139526367,-353.4315185546875,0.3159216046333313,0.6403770446777344,0.24009910225868225,0.5975264395579688,0.1337143,-65.92645,0.20230894,-0.115771964,0.3159216,267.2469,0.32200357,generated
0.019405584782361984,1.4914958477020264,-307.4447021484375,-35.24953079223633,-159.66177368164062,-0.14546678960323334,-0.1346522569656372,0.27108028531074524,0.16357520293249073,0.01301082,-147.78293,0.019587431,0.22077627,-0.1454668,-56.74835,0.18175061,generated
0.13450469076633453,0.7500582337379456,67.53401184082031,78.03501892089844,-167.0235595703125,0.3625343441963196,0.8440685868263245,-0.17458875477313995,0.6625185471338946,0.17932567,234.55757,0.30600384,-0.46720964,0.36253434,219.01436,-0.23276693,generated
0.1416776478290558,2.0191431045532227,-71.34735870361328,-58.98088073730469,-214.13665771484375,0.26147010922431946,-0.5130537152290344,0.6120622158050537,0.17184147784602063,0.07016721,142.7893,-0.13414821,0.27543572,0.2614701,-168.84448,0.30312967,generated
0.16602356731891632,1.8999366760253906,-319.34234619140625,-27.897491455078125,9.949668884277344,-0.23724804818630219,0.1126919537782669,0.1854858696460724,0.3538285661993714,0.08738374,-329.29202,-0.026735947,-2.8038614,-0.23724805,-29.01874,0.097627394,generated
0.26186004281044006,1.741592288017273,-174.34689331054688,-101.05732727050781,22.436391830444336,0.04367882013320923,0.009885861538350582,0.6033209562301636,0.31219727376342055,0.15035668,-196.78328,0.00043180276,-4.5041704,0.04367882,-101.27913,0.3464192,generated
0.07254684716463089,0.5007086992263794,-183.38125610351562,3.846907615661621,-230.2633056640625,0.3729383051395416,-0.07985488325357437,-0.08704762160778046,0.12757982914141797,0.14488833,46.88205,-0.029780945,-0.01670656,0.3729383,-14.540742,-0.17384882,generated
0.17284399271011353,1.6084195375442505,-275.54351806640625,10.471892356872559,-203.5990753173828,0.20696280896663666,-0.3661085069179535,0.6906458139419556,0.21462140584108852,0.10746201,-71.94444,-0.07577085,-0.05143389,0.20696281,-64.06746,0.42939407,generated
0.08679549396038055,0.2687118947505951,-248.76760864257812,-222.91722106933594,-220.87013244628906,-0.06926855444908142,0.07056523859500885,0.0021180901676416397,0.31055387323873024,0.32300577,-27.897476,-0.004887952,1.0092683,-0.069268554,-207.33147,0.007882384,generated
0.11320940405130386,0.8444886207580566,-128.87557983398438,-63.96002960205078,-164.58465576171875,-0.0969388335943222,-0.1563945710659027,0.6491413712501526,0.3694481238892287,0.13405676,35.709076,0.015160708,0.38861477,-0.09693882,-89.70018,0.76867986,generated
0.01814240776002407,1.9123510122299194,-317.61181640625,101.16852569580078,-251.82571411132812,0.689237117767334,0.01134250033646822,0.01630386896431446,0.1368185539670857,0.009486965,-65.7861,0.007817673,-0.40174025,0.6892371,104.02486,0.008525563,generated
0.05684322118759155,0.8956401944160461,-232.4888458251953,-6.268487453460693,-234.91226196289062,0.06308583915233612,0.14736726880073547,0.13916613161563873,0.24869752865350483,0.06346658,2.4234161,0.009296788,0.026684377,0.06308584,28.34989,0.15538174,generated
0.3444036841392517,1.671998143196106,-20.586519241333008,51.306251525878906,-56.67937088012695,0.06358359009027481,0.5060363411903381,1.005433201789856,0.8439286288334337,0.2059833,36.09285,0.032175608,-0.9052015,0.06358361,79.988075,0.6013363,generated
0.3870459794998169,2.5670557022094727,-277.9288024902344,59.36575698852539,-17.822620391845703,0.13370028138160706,0.17792068421840668,0.5062715411186218,0.6823360110056007,0.15077429,-260.10617,0.023788046,-3.330922,0.13370027,62.53677,0.19721876,generated
0.09673704952001572,1.2861274480819702,-334.27740478515625,-56.36045837402344,241.34457397460938,0.8450113534927368,0.03881338983774185,-0.10283935815095901,0.09570124527586006,0.07521576,-575.62195,0.032797754,-0.23352693,0.84501135,-65.72786,-0.07996047,generated
0.1305610090494156,2.050135374069214,-408.086181640625,80.99858856201172,-8.57968521118164,0.12099138647317886,-0.35451218485832214,0.2575031816959381,0.7672695097684332,0.06368409,-399.5065,-0.04289292,-9.440742,0.12099138,77.956985,0.12560302,generated
0.02597970888018608,1.1865882873535156,-83.45170593261719,32.66124725341797,-131.0514373779297,-0.16295236349105835,0.3961433470249176,0.22170893847942352,0.9142672810372183,0.021894459,47.59973,-0.06455249,-0.24922463,-0.16295236,84.5764,0.18684572,generated
0.03415010869503021,1.2380326986312866,-449.5271301269531,287.2699890136719,-8.036279678344727,-0.026639096438884735,-0.09588178247213364,0.6073646545410156,0.9560260436312016,0.027584173,-441.49084,0.002554204,-35.74664,-0.026639096,286.49945,0.49058855,generated
0.14518031477928162,1.120863437652588,-282.56109619140625,8.37395191192627,-160.57168579101562,-3.6215376439940883e-06,-0.5361102223396301,-0.05962463840842247,0.25990404332191175,0.12952542,-121.98941,1.9415434e-06,-0.052150864,-3.6358833e-06,-77.71017,-0.053195275,generated
0.01937868818640709,0.7487612366676331,-98.20491027832031,29.127836227416992,-143.1003875732422,-0.07649215310811996,-0.25565409660339355,0.05171665921807289,0.2698320965623736,0.025880998,44.895477,0.019555531,-0.20354827,-0.07649216,-7.4563656,0.069069624,generated
0.04496162012219429,0.12151927500963211,-303.648681640625,19.2730770111084,-344.28131103515625,0.8281001448631287,0.2531377375125885,0.12573479115962982,0.09333185871134389,0.3699958,40.63263,0.2096234,-0.055980608,0.8281002,106.42367,1.0346901,generated
0.19461344182491302,0.4194163680076599,-201.44674682617188,122.48912048339844,1.3315099477767944,0.7444676756858826,0.8763441443443298,0.5225048065185547,0.24547613678875396,0.46401012,-202.77826,0.6524099,91.992645,0.7444677,121.32226,1.2457902,generated
0.2642439305782318,1.168911337852478,-53.98798751831055,-3.6750547885894775,-255.47647094726562,0.15194746851921082,-0.35034510493278503,-0.311179518699646,0.11280608445664203,0.22605985,201.48848,-0.053234052,0.0143851,0.15194747,-93.179985,-0.26621312,generated
0.06741182506084442,0.9879012107849121,-249.92050170898438,103.37323760986328,-120.55645751953125,0.45729902386665344,0.3723595440387726,0.31036239862442017,0.7880671492519933,0.06823742,-129.36404,0.17027965,-0.8574675,0.45729902,148.26358,0.3141634,generated
0.02060069516301155,1.2279555797576904,-193.90829467773438,-8.836896896362305,47.92490768432617,-0.31739991903305054,0.18878696858882904,0.10173764824867249,0.12475107291205685,0.016776416,-241.8332,-0.05992097,-0.18439049,-0.31739992,-17.884495,0.082851246,generated
0.353340208530426,1.1280674934387207,-98.01093292236328,-93.8064956665039,-202.9324493408203,0.1025991439819336,-0.7144120931625366,0.02997228503227234,0.16580220219711053,0.31322613,104.92152,-0.07329807,0.4622548,0.102599144,-238.7839,0.026569584,generated
0.05574727803468704,0.4263547360897064,-169.18215942382812,-110.49103546142578,-12.236144065856934,0.9987084865570068,0.039703529328107834,0.03711700066924095,0.04173692165256498,0.13075328,-156.94601,0.03965225,9.02989,0.9987084,-110.00522,0.087056614,generated
0.04390902817249298,1.4467519521713257,-140.06509399414062,96.67168426513672,-183.57862854003906,0.5128822922706604,0.2324998676776886,0.3782484829425812,0.4415301286740789,0.030350074,43.513535,0.11924507,-0.52659553,0.51288235,139.3537,0.26144668,generated
0.02878759056329727,0.8394263982772827,-397.2598571777344,110.32109069824219,-161.8702850341797,0.7733715176582336,0.5814621448516846,0.1170964315533638,0.5750996298768077,0.03429436,-235.38957,0.44968626,-0.68154013,0.77337146,204.44254,0.13949578,generated
0.1291961669921875,0.158354252576828,44.86288070678711,81.13856506347656,-78.6629409790039,0.28539568185806274,0.007457033731043339,0.24826925992965698,0.6609607215582579,0.815868,123.52582,0.0021282053,-1.0314713,0.28539568,81.72516,1.5678092,generated
0.0693679004907608,0.42069610953330994,-239.59475708007812,-81.97689819335938,47.05143356323242,-0.019031496718525887,-0.12193397432565689,0.27436134219169617,0.37111156974346815,0.16488838,-286.64618,0.002320586,-1.7422827,-0.019031502,-76.23973,0.6521604,generated
0.02820972166955471,1.5932611227035522,-373.8902893066406,-3.6360440254211426,-110.85034942626953,0.05512732267379761,0.2968394160270691,0.05085911974310875,0.008961616786354735,0.01770565,-263.03995,0.016363962,0.032801375,0.055127323,29.268711,0.031921398,generated
0.12089068442583084,0.6640729308128357,-33.42369842529297,-92.88806915283203,-214.84521484375,-0.38465073704719543,-0.6133584380149841,-0.15075010061264038,0.17776491837266625,0.18204428,181.42151,0.23592877,0.4323488,-0.38465077,-224.66519,-0.22700836,generated
0.07095053791999817,1.0892363786697388,-90.74312591552734,57.95172882080078,-101.65904235839844,0.5501396059989929,0.1720113456249237,-0.048505619168281555,0.11162658236598855,0.06513787,10.915916,0.09463026,-0.5700598,0.55013955,75.43824,-0.044531766,generated
0.0029467802960425615,3.337050437927246,29.464256286621094,2.5549142360687256,-92.49079895019531,0.5016818046569824,0.2276555448770523,0.3424154222011566,0.06260343742799689,0.0008830494,121.955055,0.11421064,-0.027623443,0.5016818,23.610958,0.1026102,generated
0.2223884016275406,0.37902918457984924,-305.346923828125,10.316632270812988,-8.187881469726562,1.2198833227157593,0.521743893623352,-0.10275888442993164,0.029455907420517416,0.5867316,-297.15906,0.6364667,-1.259988,1.2198833,14.58861,-0.27111074,generated
0.1614333540201187,1.330610990524292,-396.6242370605469,52.21162033081055,-144.96836853027344,0.04650382697582245,0.4224083423614502,0.3945712745189667,0.7743046467326724,0.12132273,-251.65587,0.019643605,-0.3601587,0.046503842,113.447464,0.2965339,generated
0.004730541724711657,0.5204852819442749,-238.5380096435547,80.13257598876953,-178.7643585205078,0.740057110786438,-0.3428646922111511,-0.06373532861471176,0.1352070727682275,0.009088714,-59.77365,-0.25373945,-0.44825813,0.7400571,18.840588,-0.12245366,generated
0.1320647895336151,0.7092854976654053,-53.86552810668945,-69.7669906616211,-239.1546173095703,0.014565753750503063,0.7091321349143982,0.4101746380329132,0.7794268313003844,0.18619412,185.2891,0.010329044,0.29172337,0.014565766,99.82523,0.5782927,generated
0.05687011778354645,0.310197651386261,92.44558715820312,-52.91828536987305,2.1529908180236816,-0.27917715907096863,0.379347562789917,-0.05127939209342003,0.1719872997663761,0.1833351,90.292595,-0.105905175,-24.578964,-0.27917716,-53.735016,-0.16531199,generated
0.07454358786344528,1.2624651193618774,-329.8436584472656,-24.957616806030273,-451.4062194824219,0.1860736757516861,0.2680993974208832,-0.035593871027231216,0.6848456469192045,0.059046056,121.56256,0.04988624,0.055288598,0.18607369,96.06412,-0.028193943,generated
0.05297527089715004,0.3728111684322357,-107.56190490722656,0.2801702916622162,47.47010040283203,0.5288888216018677,-0.2672633230686188,0.02865428291261196,0.0289556719213078,0.14209679,-155.03201,-0.14135258,0.005902037,0.5288888,12.967187,0.07686005,generated
0.14286808669567108,1.6141668558120728,-605.6671752929688,-158.1808624267578,-127.40657806396484,0.6522849798202515,0.013773906975984573,0.6273476481437683,0.06902865947151433,0.088508874,-478.2606,0.008984513,1.2415439,0.652285,-156.42598,0.38865104,generated
0.3024677634239197,3.868781328201294,-252.7968292236328,57.809696197509766,-67.34654235839844,0.6419396996498108,0.15170520544052124,-0.035541944205760956,0.26069021249584334,0.07818166,-185.45029,0.09738559,-0.85839146,0.6419397,68.02652,-0.009186858,generated
0.21926671266555786,1.4817949533462524,-152.38511657714844,12.34288215637207,-134.62059020996094,0.1272832453250885,0.4579034149646759,0.08100161701440811,0.319677495728445,0.14797372,-17.764526,0.058283433,-0.091686435,0.12728325,73.98611,0.054664526,generated
0.16274218261241913,0.4151712656021118,-13.057453155517578,-67.52693939208984,-228.58615112304688,0.28740987181663513,0.1085859015583992,0.04606519639492035,0.06819553893771402,0.39198807,215.5287,0.03120866,0.29541132,0.28740987,-42.705704,0.11095469,generated
0.1230897381901741,1.3829638957977295,-184.77340698242188,63.95021057128906,-22.401535034179688,0.1121864914894104,-0.28063008189201355,0.0459800660610199,0.7645050908010447,0.0890043,-162.37187,-0.031482905,-2.8547244,0.11218649,57.663666,0.033247482,generated
0.2388787865638733,0.08665484935045242,-341.6185302734375,-6.415732383728027,-244.9727020263672,0.039074815809726715,-0.133432075381279,-0.18084894120693207,0.2045312040578824,2.7566695,-96.64583,-0.005213834,0.02618958,0.039074816,-39.10295,-2.0870032,generated
0.03956219553947449,0.48679107427597046,-281.2339172363281,-36.54365921020508,54.68446350097656,0.17691370844841003,0.3319781720638275,0.5864614844322205,0.3607834025282208,0.08127141,-335.9184,0.05873149,-0.66826403,0.17691371,-54.69771,1.2047498,generated
0.2794213593006134,1.9204764366149902,146.0486602783203,-33.208248138427734,-126.11966705322266,0.1549525260925293,0.1748581975698471,0.03999193385243416,0.13670789029353325,0.14549585,272.16833,0.02709472,0.26330745,0.15495254,-11.155191,0.020823965,generated
0.06845997273921967,1.3168013095855713,-11.488036155700684,22.09595489501953,-198.14381408691406,0.25251129269599915,0.27686694264411926,0.4863538146018982,0.4578141408996443,0.0519896,186.65578,0.06991203,-0.11151473,0.2525113,76.95543,0.36934486,generated
0.05362996831536293,0.8294247388839722,-443.6590270996094,38.890960693359375,-20.70367431640625,0.3430672883987427,0.0988512709736824,0.29662784934043884,0.4687895421071189,0.06465923,-422.95535,0.033912636,-1.878457,0.3430673,40.937546,0.35763082,generated
0.12176313251256943,1.1498146057128906,141.48089599609375,-56.91520690917969,-302.3510437011719,0.22220993041992188,0.08516448736190796,0.5916284322738647,0.24306265954201556,0.10589806,443.83194,0.018924395,0.18824214,0.22220993,-31.165636,0.51454246,generated
0.0316711850464344,2.4768240451812744,-151.43983459472656,-68.80320739746094,-454.6161193847656,0.3214849531650543,-0.4156251847743988,0.1724928617477417,0.02523991435283246,0.012787014,303.17627,-0.13361724,0.15134352,0.32148495,-257.7531,0.06964276,generated
0.01497681811451912,0.3527402877807617,-543.2477416992188,24.12660789489746,-67.6201400756836,0.17101263999938965,-0.2848629653453827,-0.32620707154273987,0.2431125755543776,0.042458486,-475.6276,-0.048715167,-0.35679618,0.17101264,4.864134,-0.9247797,generated
0.12028708308935165,1.4393070936203003,-77.05213165283203,-16.767940521240234,-174.8746795654297,-0.2911914587020874,-0.09125851839780807,0.08548308908939362,0.23082694416913618,0.08357291,97.82255,0.0265737,0.09588547,-0.29119146,-32.726746,0.059391834,generated
0.23168089985847473,0.9460721611976624,-343.7662658691406,96.88570404052734,-108.07034301757812,0.10816080868244171,0.3817790448665619,0.13186416029930115,0.8368177480812822,0.24488713,-235.69592,0.04129353,-0.89650595,0.10816082,138.1447,0.13938066,generated
0.004703965503722429,1.3999230861663818,38.77256774902344,-56.91988754272461,111.97920989990234,0.2600989043712616,0.5855993032455444,0.647678554058075,0.42221826109412386,0.00336016,-73.20664,0.15231374,-0.50830764,0.26009893,-122.49483,0.46265295,generated
0.1122937947511673,0.8553309440612793,-206.5430908203125,36.32688522338867,-200.7516632080078,0.3227614462375641,-0.015946678817272186,-0.2323746234178543,0.12751945261480468,0.13128695,-5.7914276,-0.0051469733,-0.18095434,0.32276145,33.125565,-0.27167803,generated
0.1367434710264206,0.591560959815979,-149.18496704101562,-11.41504192352295,88.0118637084961,0.21437464654445648,0.003314001252874732,-0.14992855489253998,0.20362436109485024,0.23115702,-237.19684,0.00071043783,-0.1296989,0.21437465,-11.706714,-0.25344566,generated
0.03958624228835106,0.13506779074668884,-298.04736328125,-5.659339904785156,-196.12411499023438,0.36492541432380676,-0.14197780191898346,0.1939491629600525,0.23985147771751714,0.29308426,-101.92325,-0.051811308,0.02885591,0.3649254,-33.50461,1.4359394,generated
0.09383799135684967,1.9202046394348145,-162.65899658203125,13.608174324035645,-142.37832641601562,0.34563666582107544,0.5886938571929932,0.06207136809825897,0.5136002720752415,0.048868746,-20.28067,0.20347418,-0.09557757,0.34563667,97.42542,0.03232539,generated
0.12334901094436646,0.08801142126321793,-190.95046997070312,-96.61014556884766,85.47461700439453,0.004238340072333813,0.5970128774642944,0.35348430275917053,0.5603188835420999,1.4015114,-276.42508,0.0025303436,-1.1302788,0.004238367,-147.63959,4.016346,generated
0.10690414905548096,0.9456497430801392,-303.2373352050781,-25.487892150878906,-43.63439178466797,0.2890157997608185,0.18865250051021576,-0.005747293587774038,0.05038600406533978,0.11304836,-259.60294,0.054523554,0.5841239,0.28901577,-17.256155,-0.006077613,generated
0.32009753584861755,0.5917575359344482,-462.73870849609375,23.83852195739746,5.621242046356201,0.3343871235847473,0.562795102596283,-0.2115715742111206,0.0413353726382881,0.5409268,-468.35995,0.18819143,4.2407928,0.33438712,20.674915,-0.35753086,generated
0.16252131760120392,2.4623513221740723,-457.2742614746094,22.2137508392334,-179.5490264892578,-0.029143108054995537,-0.6928501129150391,0.1284867376089096,0.21957330323494953,0.06600249,-277.72522,0.020191805,-0.12371969,-0.029143095,-102.18681,0.052180506,generated
0.10724718868732452,2.45923113822937,-22.581241607666016,-21.95195198059082,289.00555419921875,0.8931871652603149,0.5820772051811218,-0.38109394907951355,0.002096192344446059,0.043610048,-311.5868,0.5199039,-0.07595685,0.8931871,-190.17549,-0.15496467,generated
0.06767164170742035,1.0874500274658203,-241.05247497558594,23.932130813598633,-34.0322265625,0.11503652483224869,0.4511895775794983,0.41141438484191895,0.7040164134665512,0.062229656,-207.02025,0.05190328,-0.70321965,0.11503655,39.287117,0.37832946,generated
0.09479232132434845,0.6474785208702087,-442.0771179199219,-5.281533241271973,-128.82095336914062,0.19159884750843048,0.4039081335067749,0.2579594850540161,0.3298208995029823,0.14640227,-313.25616,0.07738833,0.04099902,0.19159883,46.750298,0.39840624,generated
0.10902376472949982,0.14954210817813873,-530.0682373046875,146.21080017089844,104.18125915527344,0.9791109561920166,0.27380308508872986,0.15358534455299377,0.0642654464751515,0.72905064,-634.2495,0.2680836,1.4034271,0.97911096,117.68565,1.0270375,generated
0.28512507677078247,0.6656152606010437,-174.376708984375,19.855703353881836,-138.10389709472656,0.39727064967155457,-0.04514201730489731,0.04901411011815071,0.061741539992534726,0.4283632,-36.27281,-0.017933598,-0.14377366,0.39727065,13.621414,0.0736373,generated
0.1092943325638771,0.7115567326545715,-205.78598022460938,91.73931121826172,-314.4037170410156,0.528713583946228,-0.056151363998651505,0.5150859951972961,0.24432841259201268,0.1535989,108.61774,-0.02968799,-0.29178825,0.5287136,74.08511,0.7238861,generated
0.27998533844947815,0.9958131909370422,40.859092712402344,33.438716888427734,-211.23423767089844,0.1563621610403061,0.10272637754678726,0.1913079023361206,0.3308363196801992,0.2811625,252.09332,0.016062519,-0.15830159,0.15636218,55.138046,0.19211224,generated
0.17364372313022614,0.49510058760643005,-244.98968505859375,112.89027404785156,-245.51739501953125,0.043175045400857925,0.24331028759479523,0.6828758120536804,0.920652260482464,0.35072413,0.52770996,0.010504933,-0.4598056,0.043175057,172.62718,1.3792669,generated
0.09185555577278137,2.4972240924835205,-297.1425476074219,220.8841552734375,67.52613067626953,0.14852924644947052,-0.6046430468559265,0.4766556918621063,0.4940254858866566,0.036783066,-364.66867,-0.089807175,3.2710915,0.14852923,261.71335,0.19087422,generated
0.2628483176231384,0.4310554265975952,-148.75064086914062,-50.613040924072266,39.91875457763672,-0.31793102622032166,0.7507545948028564,0.39902082085609436,0.49284887194023036,0.60977846,-188.6694,-0.23868819,-1.2679013,-0.31793103,-80.58223,0.9256833,generated
0.19894400238990784,1.4942322969436646,-364.190185546875,131.1692352294922,-218.91610717773438,0.3549235463142395,-0.07629027962684631,-0.04360572621226311,0.5515976407622856,0.13314128,-145.27408,-0.027077217,-0.5991758,0.35492355,114.46806,-0.029182695,generated
0.0831245556473732,1.6209298372268677,-129.43711853027344,95.09854125976562,-27.033863067626953,0.3979222774505615,-0.4553474187850952,0.3208363950252533,0.695780385422348,0.05128202,-102.40326,-0.18119287,-3.5177562,0.39792228,82.78874,0.19793355,generated
