,height,width,sxx,sxy,syy,sdrop,mud,dc,label
570,0.135705,1.523315,-59.762302,22.103166,-53.12151,0.382688,0.281237,0.383607,0.0
571,0.06497,1.919905,-14.514873,5.448078,-13.684326,0.393261,0.220363,0.427008,0.0
572,0.094428,1.364564,-108.827733,72.534897,-123.665336,0.577696,0.206089,0.313207,0.0
573,0.148392,1.687177,-138.981819,71.886745,-126.504264,0.540496,0.223361,0.387569,0.0
574,0.053213,1.304499,-46.287542,14.516878,-44.949526,0.29996,0.287395,0.471037,0.0
575,0.124001,1.701125,-21.963492,9.666474,-25.950757,0.347238,0.292911,0.440752,0.0
576,0.014969,1.801643,-66.79532,29.528293,-77.886089,0.331284,0.408931,0.421705,1.0
577,0.106356,1.5539,-131.031514,49.239202,-146.286023,0.304688,0.441749,0.36269,1.0
578,0.142572,1.473621,-176.893761,85.347111,-145.118763,0.574307,0.214115,0.478342,0.0
579,0.027316,1.64327,-149.312805,71.878056,-134.075799,0.499428,0.285831,0.365409,1.0
580,0.08830799999999998,1.548659,-65.01011800000002,16.409191,-61.373362,0.243984,0.40881,0.401634,0.0
581,0.109589,1.57123,-160.876455,67.925576,-131.502171,0.488834,0.232346,0.405007,1.0
582,0.113871,1.441354,-123.400448,82.29584,-145.004752,0.549559,0.222402,0.309516,0.0
583,0.038089,1.376425,-13.973594,6.465428,-12.117659,0.503587,0.274423,0.397686,0.0
584,0.116589,1.852277,-66.676686,28.008899,-61.652397,0.439184,0.346483,0.399496,0.0
585,0.049397,1.090064,-150.745106,54.558127,-144.659535,0.361276,0.382925,0.3952,1.0
586,0.124018,1.510086,-108.010025,63.201755,-125.88879600000003,0.481138,0.221456,0.395103,0.0
587,0.085839,1.824796,-95.92280400000003,26.45654,-89.522858,0.279742,0.266449,0.412809,0.0
588,0.080989,1.546884,-111.061337,39.016893,-103.094283,0.319905,0.424613,0.304718,1.0
589,0.08225799999999998,1.592369,-129.469341,59.199519,-151.088763,0.351293,0.321336,0.325701,1.0
590,0.08941499999999998,1.832235,-82.393884,21.98664,-70.657902,0.302754,0.347336,0.28298,0.0
591,0.165379,1.878081,-58.815011,28.572364,-56.233282,0.490588,0.268705,0.360944,0.0
592,0.062688,1.865836,-94.32453400000003,34.333301,-92.570995,0.346033,0.42442,0.438133,1.0
593,0.044865,1.805754,-68.91017100000002,32.017024,-91.3671,0.326276,0.368763,0.426032,0.0
594,0.08089799999999998,1.102356,-121.141354,41.712531,-107.863885,0.369095,0.328401,0.454977,0.0
595,0.0231,1.94539,-14.446509,4.143049,-15.668426,0.259354,0.232626,0.373869,0.0
596,0.072983,1.323631,-129.41381100000004,55.231039,-134.9946,0.389299,0.225239,0.392538,0.0
597,0.074302,1.085778,-95.707113,67.918332,-114.64505,0.582133,0.213482,0.450509,0.0
598,0.07208599999999998,1.730179,-82.906248,26.925432,-70.049959,0.3522,0.44137,0.362968,1.0
599,0.10154,1.347801,-145.451715,79.62866599999998,-136.755104,0.551758,0.207349,0.416786,1.0
600,0.142071,1.54133,-120.92761,42.981749,-101.30166500000001,0.38929,0.378096,0.512858,1.0
601,0.056266,1.410946,-15.063874,4.602483,-15.088264,0.26399,0.395308,0.361019,0.0
602,0.083454,1.332414,-80.281784,34.052155,-106.280379,0.304302,0.291291,0.318112,0.0
603,0.043339,1.826525,-79.885441,47.124288,-106.343021,0.402604,0.293086,0.427214,1.0
604,0.028425,1.895469,-19.88971,12.960149,-24.123026,0.521189,0.248528,0.436589,0.0
605,0.127305,1.345101,-11.518262,3.644838,-11.934417,0.297011,0.36625,0.404588,0.0
606,0.090432,1.264883,-98.499674,37.792179,-118.998397,0.289364,0.207035,0.416987,1.0
607,0.049032,1.086777,-135.368233,72.55374,-144.29068799999996,0.460571,0.31533,0.376003,1.0
608,0.007247,1.856393,-66.132363,17.232377,-61.236863,0.204817,0.560425,0.381767,1.0
609,0.070497,1.182035,-94.802754,60.756431,-120.12991400000003,0.485523,0.250616,0.414454,0.0
610,0.089759,1.132458,-15.557389,9.96706,-17.676172999999995,0.524582,0.265092,0.300048,0.0
611,0.0136,1.505466,-82.831587,21.940394,-90.781276,0.220344,0.239671,0.360452,0.0
612,0.004411,2.068378,-167.752834,42.606395,-151.858964,0.241867,0.513513,0.483605,1.0
613,0.025345,1.686645,-76.484747,17.107382,-62.495506,0.248325,0.501999,0.461672,0.0
614,0.103547,1.519181,-138.812494,78.639172,-148.306623,0.520696,0.242113,0.387011,0.0
615,0.102656,1.447841,-83.840637,39.783898,-98.849603,0.367722,0.234475,0.391511,1.0
616,0.05409,1.728785,-135.130347,31.280401,-123.929805,0.236629,0.28482,0.393525,0.0
617,0.054117,1.356996,-19.743937,10.04463,-23.023943,0.403743,0.250962,0.369368,0.0
618,0.01668,1.226135,-38.937933,21.058324,-36.618447,0.559056,0.218179,0.35637,0.0
619,0.097137,1.00118,-56.589039,23.960327,-48.875544,0.471215,0.281015,0.372436,0.0
620,0.071572,1.331737,-116.864653,27.844081,-96.207132,0.248053,0.321811,0.274499,1.0
621,0.179409,1.930663,-84.07296499999998,23.316004,-76.996342,0.290086,0.248333,0.489648,0.0
622,0.010804,1.006885,-24.400025,8.089067,-21.366819,0.340935,0.276935,0.508427,0.0
623,0.016157999999999995,1.0831670000000002,-31.181679,14.222662,-30.623748,0.426907,0.275982,0.416099,0.0
624,0.11649300000000003,1.3420820000000002,-110.165997,47.43334,-90.113938,0.508655,0.225375,0.373734,0.0
625,0.036778,1.03571,-74.84773599999998,38.272072,-65.123969,0.579703,0.209905,0.48609,0.0
626,0.004191,1.926464,-91.524076,48.117058,-96.213562,0.478301,0.319239,0.517825,1.0
627,0.058879,1.385018,-135.426614,45.849604,-125.199313,0.318687,0.348494,0.378145,1.0
628,0.062664,1.64615,-131.595663,55.858348,-111.70288900000001,0.494529,0.204973,0.457602,0.0
629,0.09227900000000003,1.617824,-86.94636,30.627938,-86.000212,0.284247,0.482929,0.366152,1.0
630,0.044331,1.178273,-49.969148,22.503861,-46.596453,0.442096,0.313359,0.450141,0.0
631,0.088955,1.641375,-74.57084299999998,39.324987,-80.348983,0.462353,0.313115,0.405972,0.0
632,0.046261,1.404821,-21.371447,11.901624000000004,-28.007618,0.387965,0.281809,0.459252,0.0
633,0.056244,1.950113,-138.10905,49.893519,-145.813365,0.271978,0.51689,0.377095,1.0
634,0.082862,1.663942,-58.588538,19.112587,-77.54639299999998,0.236944,0.222928,0.45554,0.0
635,0.103187,1.488454,-103.184893,38.939511,-92.76651,0.395295,0.314044,0.29547,0.0
636,0.1545,1.716612,-61.192972,27.679769,-53.262037,0.508063,0.241113,0.44336,0.0
637,0.083052,1.990712,-62.536642,36.400155,-79.081101,0.442789,0.303911,0.363474,0.0
638,0.038516,1.250333,-72.39577599999998,27.073993,-65.109949,0.390125,0.369478,0.410901,0.0
639,0.097126,1.389907,-33.892063,16.88851,-29.461948,0.56836,0.229137,0.332101,0.0
640,0.013721,1.020037,-19.58447,12.67035,-23.369189,0.50992,0.264657,0.385891,0.0
641,0.067956,1.187773,-14.421074,7.561401,-14.963832,0.492102,0.284902,0.384346,0.0
642,0.079545,1.218416,-114.139396,41.735716,-103.156133,0.397113,0.263709,0.363566,0.0
643,0.01116,1.345986,-25.274322,16.717673,-29.419223,0.534713,0.232599,0.479803,0.0
644,0.167933,1.852652,-117.805446,61.128406,-106.95032200000001,0.548958,0.241781,0.378703,0.0
645,0.115137,1.160678,-130.249391,60.321852,-139.183897,0.405599,0.21129,0.427314,1.0
646,0.167407,1.881007,-21.895638,6.869092,-24.599373,0.24184,0.357935,0.382848,0.0
647,0.005789,1.926654,-79.325601,33.742558,-90.995397,0.359048,0.344133,0.498554,0.0
648,0.137602,1.387905,-110.794265,28.841365,-98.635732,0.259118,0.413284,0.40024,1.0
649,0.002184,1.483935,-98.480567,47.946159,-103.543333,0.440075,0.281229,0.440718,1.0
650,0.027697,1.211119,-181.488594,42.386566,-150.643324,0.244325,0.262914,0.355707,1.0
651,0.136583,1.690202,-91.728303,32.321882,-94.19201,0.277183,0.490573,0.312741,1.0
652,0.015377,1.973853,-45.214668,12.77497,-40.197909,0.308662,0.263755,0.335026,0.0
653,0.132588,1.713621,-85.574392,48.114815,-81.282919,0.574346,0.210821,0.441127,0.0
654,0.016716,1.289175,-58.759294,23.778816,-51.224066,0.439318,0.315842,0.367551,0.0
655,0.069979,1.051791,-135.331877,93.197138,-158.659792,0.580695,0.210667,0.366932,0.0
656,0.075407,1.650657,-153.644,37.929954,-143.957566,0.211043,0.426885,0.320721,1.0
657,0.061075,1.258742,-87.05672599999998,22.11222,-71.515338,0.265672,0.431104,0.411876,1.0
658,0.099202,1.257389,-44.077642,20.352307,-50.267406,0.392085,0.401397,0.380485,0.0
659,0.019614,1.248069,-132.241872,36.7308,-153.605955,0.204786,0.370366,0.474215,1.0
660,0.058469,1.612428,-44.893739,16.450463,-39.396129,0.401685,0.201513,0.28028,0.0
661,0.11596600000000003,1.570718,-13.936629000000003,6.586785,-12.906627,0.492142,0.281979,0.405303,0.0
662,0.129621,1.407908,-33.54877,11.924598,-27.653689,0.415309,0.24901,0.334639,0.0
663,0.062059,1.569007,-15.468076,10.075574,-16.976105,0.57207,0.212006,0.27973,0.0
664,0.131834,1.900137,-87.397878,29.241462,-89.762893,0.288465,0.482093,0.381444,1.0
665,0.154439,1.637266,-134.56818100000004,39.325324,-108.607982,0.331449,0.366098,0.430182,1.0
666,0.011488000000000002,1.402713,-102.813666,29.759576,-104.414627,0.277855,0.315008,0.370956,0.0
667,0.00655,1.978665,-120.367453,52.124006,-112.211892,0.457847,0.291795,0.389179,0.0
668,0.02235,1.157438,-88.44236399999998,44.950438,-116.593023,0.36252,0.344159,0.367319,1.0
669,0.033866,1.904175,-19.273286,7.704852,-22.697246,0.309465,0.212103,0.374094,0.0
670,0.164888,1.659915,-96.433484,48.678035,-94.928627,0.48402,0.294,0.386961,0.0
671,0.131732,1.690485,-155.610718,48.852484,-139.507683,0.314539,0.446279,0.433,1.0
672,0.069829,1.285291,-136.387589,57.398465,-111.104473,0.477516,0.276173,0.410442,1.0
673,0.052982,1.459121,-161.594241,35.531187,-134.790758,0.221484,0.358251,0.406006,1.0
674,0.053706,1.159657,-19.804687,14.63698,-24.683931,0.566064,0.21362,0.394022,0.0
675,0.106839,1.10358,-98.926297,29.965555,-103.567371,0.256546,0.40274,0.38569,1.0
676,0.08459999999999998,1.030912,-186.045488,56.348683,-158.86758,0.33834,0.343753,0.357975,1.0
677,0.141551,1.460251,-148.486799,49.43818,-125.011408,0.381384,0.308792,0.390436,0.0
678,0.044337,1.944034,-177.699501,60.277766,-154.716666,0.359127,0.439928,0.450551,1.0
679,0.108846,1.887006,-151.357897,80.644368,-140.626574,0.538474,0.257683,0.411905,1.0
680,0.098581,1.126332,-128.036337,64.662575,-115.715494,0.531565,0.238134,0.406247,0.0
681,0.013718,1.745098,-142.350915,82.175009,-149.584261,0.541288,0.243356,0.437433,0.0
682,0.11039,1.627771,-59.087553,32.014917,-53.188376,0.585128,0.210111,0.427041,0.0
683,0.1175,1.897983,-166.22080299999996,63.779286,-151.787746,0.395333,0.277379,0.492552,1.0
684,0.04281,1.0037410000000002,-60.157557,15.85437,-49.200285,0.307044,0.373068,0.391453,0.0
685,0.100176,1.519366,-125.172746,53.566204,-134.109996,0.381213,0.27714,0.394632,0.0
686,0.072176,1.484019,-9.040092,3.851959,-11.871037,0.304198,0.447401,0.391879,0.0
687,0.15689,1.934761,-58.741662,15.715678,-55.612555,0.263878,0.286255,0.309205,0.0
688,0.056771,1.282951,-76.88049499999998,33.490121,-82.201662,0.39264,0.215372,0.409121,0.0
689,0.146783,1.832235,-55.295824,33.042742,-53.162261,0.591721,0.205158,0.418785,0.0
690,0.030457,1.184568,-118.962518,57.238304,-149.057848,0.364955,0.281128,0.433233,1.0
691,0.026763,1.456125,-183.881797,53.125003,-157.247661,0.309811,0.403356,0.440105,1.0
692,0.07095,1.425351,-61.117313,22.257374,-50.100822,0.412354,0.289957,0.425751,0.0
693,0.008099999999999998,1.278027,-41.935803,33.339832,-55.504496,0.586685,0.205192,0.425759,0.0
694,0.017267999999999995,1.537223,-70.619803,25.727733,-89.064887,0.250091,0.267108,0.330793,1.0
695,0.061628,1.192687,-55.23763,41.803584,-67.669628,0.599611,0.200368,0.484393,0.0
696,0.108324,1.79727,-69.288969,12.256621,-56.994725,0.206673,0.291388,0.484747,0.0
697,0.05206,1.367962,-140.962237,40.466454,-117.57368,0.290224,0.39674,0.453014,1.0
698,0.130412,1.675787,-101.870488,61.02712,-134.61224200000004,0.437898,0.294638,0.334124,0.0
699,0.058585,1.064839,-151.009144,43.597918,-149.543067,0.258352,0.230344,0.323642,1.0
700,0.007119,1.054566,-71.77794,19.283644,-57.498652,0.290232,0.301536,0.308547,1.0
701,0.10379,1.163194,-119.341652,26.135197,-106.189919,0.212194,0.267725,0.515825,1.0
702,0.07263899999999998,1.306749,-123.177817,30.194006,-111.531456,0.243583,0.305316,0.421569,1.0
703,0.121005,1.978456,-105.088909,72.85221,-131.498797,0.519854,0.231971,0.559302,1.0
704,0.089567,1.172142,-126.153227,68.007372,-116.924451,0.5767,0.216953,0.3777,0.0
705,0.150776,1.934322,-114.122845,62.777538,-123.080082,0.468775,0.302124,0.381174,1.0
706,0.019554,1.365846,-43.445593,13.152455,-49.921075,0.22047,0.290182,0.404305,0.0
707,0.103964,1.302323,-124.03675500000003,48.43489,-108.11831,0.42176,0.265128,0.4478,1.0
708,0.012283,1.646962,-118.65396,55.747986,-96.46367,0.547749,0.240033,0.366187,1.0
709,0.035337,1.320169,-88.049163,49.500998,-100.105327,0.482472,0.240872,0.378014,0.0
710,0.08047999999999998,1.356781,-105.300681,59.622879,-123.571327,0.445917,0.245672,0.386558,1.0
711,0.055675,1.320564,-8.097561,4.01716,-10.164537,0.346435,0.372878,0.443719,0.0
712,0.168085,1.861402,-143.512239,48.784353,-143.674222,0.30846,0.428561,0.39726,1.0
713,0.148969,1.766746,-75.28340199999998,44.314645,-94.426889,0.445712,0.353068,0.409375,0.0
714,0.149978,1.665447,-53.67113,14.258832000000004,-52.709338,0.209904,0.475921,0.381796,1.0
715,0.141584,1.621702,-138.166815,34.058452,-129.426731,0.216819,0.377992,0.408342,1.0
716,0.01928,1.222041,-31.961641,17.612532,-34.019187,0.481946,0.273,0.369666,0.0
717,0.028638,1.008956,-21.776747,9.615168,-27.476554,0.295609,0.458011,0.299494,0.0
718,0.05537,1.205128,-123.871617,51.965643,-154.064617,0.291962,0.306111,0.352144,1.0
719,0.130688,1.703371,-46.859208,33.400353,-60.907341,0.533672,0.208298,0.402686,0.0
720,0.008640999999999998,1.872955,-143.01682,59.339129,-119.235408,0.49043,0.272968,0.295622,0.0
721,0.105645,1.523439,-100.653783,41.55238,-100.865162,0.384459,0.311798,0.44003,1.0
722,0.068087,1.648135,-174.583824,90.114999,-151.014219,0.56489,0.219247,0.355424,1.0
723,0.068015,1.557625,-114.834298,27.065524,-95.726443,0.27659,0.20195,0.418079,0.0
724,0.177607,1.788061,-16.347406,9.100664,-20.856572,0.377219,0.406077,0.387133,0.0
725,0.027367,1.736246,-43.756728,17.626349,-37.949811,0.450254,0.256087,0.360766,0.0
726,0.056608,1.841146,-57.35946,21.879795,-53.245397,0.360639,0.348566,0.445869,1.0
727,0.108617,1.469236,-32.744141,21.542938,-37.252223,0.550669,0.24819,0.423075,0.0
728,0.076339,1.558354,-144.824097,43.585132,-136.953708,0.268915,0.340102,0.360672,1.0
729,0.027055,1.744745,-47.599091,11.419249,-39.37172,0.256427,0.249862,0.406468,0.0
730,0.011086,1.984715,-50.555386,28.246206,-56.729473,0.476961,0.264798,0.411519,0.0
731,0.04183,1.665333,-59.132795,15.023388,-50.75078,0.25959,0.402588,0.48035,0.0
732,0.101345,1.68128,-110.15133,44.261931,-115.84735,0.322979,0.439748,0.341995,1.0
733,0.038944,1.314648,-104.12065500000001,35.821676,-96.480036,0.348621,0.268276,0.476477,0.0
734,0.007654,1.360347,-78.939198,29.413489,-76.342009,0.368188,0.269241,0.455169,0.0
735,0.09325000000000003,1.821571,-112.565642,25.719963,-103.967604,0.207732,0.567058,0.409191,1.0
736,0.085122,1.221021,-66.557446,47.224456,-80.42046999999998,0.575742,0.222184,0.313012,0.0
737,0.075548,1.585638,-152.916077,68.099365,-142.992968,0.431359,0.344757,0.450153,1.0
738,0.033401,1.118101,-45.779814,11.188910000000002,-41.703255,0.237002,0.376959,0.339857,0.0
739,0.128526,1.426894,-38.499042,17.902473,-34.23285,0.491182,0.290811,0.441101,0.0
740,0.16702,1.728127,-12.512912,5.351359,-13.585527,0.378081,0.230521,0.417471,0.0
741,0.072427,1.928225,-37.083986,14.877131,-31.93812,0.423889,0.371852,0.400496,0.0
742,0.076981,1.042833,-29.895486,19.497628,-36.417504,0.513564,0.210808,0.307866,0.0
743,0.088119,1.089969,-104.648641,60.122391,-107.271645,0.532509,0.234489,0.360567,0.0
744,0.079641,1.215985,-112.179237,51.820903,-130.06933,0.385716,0.233463,0.378601,0.0
745,0.156524,1.772483,-152.107249,88.303919,-157.485767,0.556291,0.20818,0.520949,0.0
746,0.018441,1.177181,-40.439047,23.839203,-46.52383,0.500466,0.243803,0.37072,0.0
747,0.099928,1.543127,-165.226621,41.760516,-147.264763,0.245406,0.401048,0.413974,1.0
748,0.10468400000000001,1.822056,-40.79642,17.727134,-42.5517,0.39337,0.241471,0.483063,0.0
749,0.044457,1.545474,-40.097326,27.636674,-51.074098,0.517189,0.22873,0.397386,0.0
750,0.021669,2.019882,-19.964706,4.508722,-16.908953,0.232337,0.549181,0.421457,0.0
751,0.001932,1.466309,-62.819893,44.296211,-73.18954499999998,0.578934,0.213765,0.384479,0.0
752,0.030678,1.085262,-27.982797,7.098907,-28.321133,0.242411,0.400169,0.493661,0.0
753,0.074713,1.352277,-121.041571,70.032251,-149.507948,0.442547,0.231093,0.498148,1.0
754,0.006552,1.215688,-145.435897,41.831079,-120.23373900000003,0.313528,0.421811,0.380982,1.0
755,0.091592,1.777372,-89.663621,21.81324,-83.51566599999998,0.223022,0.343536,0.397216,1.0
756,0.129869,1.37758,-114.366393,79.08731,-142.35655,0.550072,0.20063,0.39075,0.0
757,0.085287,1.488971,-102.399518,66.494954,-116.765525,0.558078,0.230915,0.367536,0.0
758,0.000574,1.627627,-72.53176999999998,35.977293,-91.258498,0.362869,0.309351,0.38037,1.0
759,0.038387,1.563011,-152.633242,52.98034,-152.739564,0.31827,0.356667,0.367724,1.0
760,0.00519,1.037474,-16.977016,5.173757,-14.918777,0.329189,0.273405,0.355959,0.0
761,0.142486,1.539365,-96.801375,44.720089,-116.585088,0.340173,0.361873,0.473524,1.0
762,0.042482,1.998569,-80.52899,27.570502,-88.500622,0.285215,0.200448,0.322902,0.0
763,0.157246,1.789975,-120.075475,47.77594,-113.849987,0.400728,0.302111,0.392156,0.0
764,0.141972,1.482789,-126.382635,43.819397,-101.489255,0.392833,0.303856,0.377095,1.0
765,0.061984,1.150955,-27.182609,14.880463,-23.937781,0.596726,0.201495,0.393909,0.0
766,0.114803,1.273354,-90.124296,28.429151,-79.7472,0.345391,0.404271,0.433195,0.0
767,0.063341,1.382956,-120.239318,72.621367,-153.227642,0.443681,0.301407,0.373601,1.0
768,0.081111,1.158527,-41.456054,15.704672,-35.763921,0.400078,0.34018,0.436849,0.0
769,0.125296,1.410677,-12.928789,5.988552,-10.412095,0.543043,0.222753,0.37174,0.0
770,0.097375,1.462641,-87.459457,41.937275,-92.694879,0.42221,0.206881,0.485918,0.0
771,0.003245,1.078284,-69.086485,41.102151,-78.46353399999998,0.505952,0.261196,0.443981,0.0
772,0.047047,1.6558,-49.603004,32.42219,-61.475404,0.493633,0.226467,0.418562,0.0
773,0.020366,1.054358,-27.851288,10.586148,-35.545744,0.259389,0.395621,0.444794,0.0
774,0.000636,2.08524,-23.148838,12.396087,-27.793657,0.437724,0.234739,0.419724,0.0
775,0.056214,1.38288,-57.235634,36.675734,-61.734131,0.564317,0.202651,0.423601,0.0
776,0.14145700000000003,1.694893,-93.109528,33.373649,-93.399857,0.303606,0.460048,0.433251,1.0
777,0.05724,1.042274,-45.46274,9.745731,-42.881336,0.207427,0.49592,0.422774,0.0
778,0.059109,1.684425,-55.772393,24.206655,-52.683717,0.41655,0.327824,0.355895,0.0
779,0.057939,1.896825,-143.252406,38.056046,-149.717814,0.200579,0.556108,0.359349,1.0
780,0.09648,1.182594,-67.168431,20.216118,-63.844267,0.29241,0.280011,0.330577,0.0
781,0.093572,1.008994,-103.687644,28.150002,-92.213379,0.298209,0.201981,0.383931,0.0
782,0.101013,1.2635360000000002,-24.801611,7.327426,-22.17679,0.313814,0.409045,0.387707,0.0
783,0.161371,1.771076,-65.361518,37.880785,-60.449796,0.598122,0.201808,0.450527,0.0
784,0.043671,1.1764500000000002,-38.99371,18.940349,-32.693086,0.545989,0.236955,0.450496,0.0
785,0.005936,1.31622,-63.422076,20.283734,-73.74086599999998,0.258963,0.523615,0.454718,0.0
786,0.001322,1.681369,-8.873087,3.300918,-10.733734,0.267231,0.464185,0.385581,0.0
787,0.06943,1.156467,-61.081885,17.287923,-59.138615,0.247713,0.462367,0.407927,1.0
788,0.037453,1.198775,-123.302581,49.383486,-156.2464,0.283961,0.4592,0.400357,1.0
789,0.08363099999999998,1.231835,-112.607622,40.435264,-92.503542,0.40417,0.258772,0.392511,1.0
790,0.018345,1.123546,-101.349519,36.486704,-81.590264,0.412274,0.350753,0.379654,1.0
791,0.07570799999999998,1.335904,-80.121412,31.917029,-94.264199,0.32833,0.300939,0.36972,0.0
792,0.111105,1.592472,-49.230721,18.186942,-41.088503,0.423045,0.236521,0.511445,0.0
793,0.096557,1.069124,-105.641149,48.274868,-105.79658,0.434373,0.275575,0.378303,0.0
794,0.050981,1.855213,-84.103017,28.865936,-70.27264,0.37767,0.38097,0.458041,1.0
795,0.008888999999999998,1.411395,-94.947829,32.779894,-78.173409,0.372041,0.395944,0.391706,1.0
796,0.067106,1.384877,-37.498285,20.096125,-34.523791,0.564703,0.217266,0.381561,0.0
797,0.098193,1.603512,-139.141817,72.172987,-128.995376,0.520278,0.262445,0.383635,1.0
798,0.111074,1.876132,-154.810351,59.149701,-127.498963,0.414297,0.337524,0.403433,1.0
799,0.060908,1.687156,-172.683842,40.941837,-143.834684,0.240429,0.388813,0.459926,1.0
800,0.07796799999999998,1.474682,-137.141699,61.626677,-140.387466,0.405202,0.248119,0.35995,1.0
801,0.124165,1.977252,-147.962721,39.19484,-128.832961,0.250101,0.534882,0.406605,1.0
802,0.012998,1.085605,-84.007857,33.414416,-92.992146,0.32078,0.316172,0.393021,1.0
803,0.07805099999999998,1.620708,-87.144672,38.698941,-99.801993,0.363644,0.37338,0.52286,1.0
804,0.091953,1.095651,-41.541575,11.250469,-37.141898,0.248,0.546281,0.40765,0.0
805,0.039349,1.432706,-114.564598,29.466169,-94.112287,0.29397,0.391626,0.415612,0.0
806,0.044729,1.049694,-41.761704,19.452384,-42.30337,0.444186,0.274591,0.456907,0.0
807,0.048404,1.197691,-69.081582,44.370846,-88.312955,0.491651,0.252733,0.457847,0.0
808,0.019529,1.097883,-142.768281,56.251285,-129.749754,0.413003,0.212983,0.424888,1.0
809,0.00461,2.013715,-30.246024,13.330665,-30.525024,0.411927,0.354995,0.409311,0.0
810,0.167856,1.834443,-61.719461,35.471873,-64.072523,0.544252,0.217764,0.365961,0.0
811,0.107739,1.972758,-51.091615,21.795908,-47.296208,0.445727,0.235047,0.367252,0.0
812,0.085277,1.189115,-77.84140999999998,37.336689,-81.317232,0.450502,0.227159,0.418743,0.0
813,0.023866,1.2582620000000002,-161.698691,55.49467,-139.660078,0.343402,0.399895,0.34717,1.0
814,0.075827,1.1747550000000002,-63.605832,22.046506,-60.519565,0.343566,0.240161,0.439321,0.0
815,0.058371,1.374925,-13.676642,4.956668,-12.727759,0.367104,0.30552,0.398979,0.0
816,0.142554,1.772657,-122.992612,53.138193,-120.16814,0.422247,0.3087,0.388315,0.0
817,0.025517,1.699919,-23.752603,6.987731,-27.436739,0.229991,0.292042,0.495873,0.0
818,0.04594,1.634815,-111.746543,70.79373200000002,-140.92242,0.456766,0.337231,0.402571,1.0
819,0.017189,1.889041,-74.675396,20.922434,-66.782088,0.272759,0.356306,0.41721,1.0
820,0.056877,1.050028,-140.687619,61.965105,-150.705328,0.360566,0.400818,0.375531,1.0
821,0.058483,1.512685,-150.270722,80.462608,-146.695769,0.526453,0.200846,0.421261,1.0
822,0.050282,1.231359,-23.170176,8.568113999999998,-19.427309,0.424679,0.337552,0.376164,0.0
823,0.12750700000000004,1.529908,-13.537095,5.354761,-17.297668,0.302194,0.312183,0.473429,0.0
824,0.010113,1.598404,-156.876779,54.985143,-138.983462,0.377321,0.253971,0.419714,1.0
825,0.123582,1.411052,-21.224403,9.181846,-26.11313,0.34227,0.274414,0.451527,0.0
826,0.081233,1.866272,-115.765744,31.177455,-130.912749,0.231592,0.303864,0.474055,0.0
827,0.090423,1.3244030000000002,-84.82038099999998,32.176818,-91.253271,0.328377,0.271645,0.444173,0.0
828,0.127339,1.75476,-118.792887,37.885361,-136.065201,0.246428,0.404417,0.300406,1.0
829,0.086152,1.4166820000000002,-104.310062,24.58789,-87.419063,0.251056,0.518987,0.438574,1.0
830,0.060295,1.390148,-143.62664000000004,60.731622,-138.831845,0.381209,0.407717,0.404886,1.0
831,0.108856,1.295305,-49.061804,20.853215,-57.879049,0.330613,0.292312,0.407082,0.0
832,0.107606,1.763961,-112.789139,70.887426,-125.908958,0.551244,0.228703,0.358584,0.0
833,0.02021,1.290142,-121.926052,36.177389,-132.036551,0.25428,0.252643,0.35441,1.0
834,0.037233,1.011935,-102.137714,37.251181,-127.687458,0.275969,0.294778,0.396702,0.0
835,0.010448,1.903596,-150.868272,53.440529,-156.74150499999996,0.291214,0.497059,0.350675,1.0
836,0.138662,1.642559,-48.385198,21.761187,-42.994462,0.481846,0.300967,0.400622,0.0
837,0.030759,1.208437,-107.900274,50.939641,-112.73611,0.425745,0.30355,0.397374,1.0
838,0.048127,1.499905,-34.037331,19.230309,-32.678044,0.566791,0.224921,0.431511,0.0
839,0.118135,1.742759,-46.10508,15.586762,-43.415426,0.341002,0.246127,0.372289,0.0
840,0.12755,1.370654,-111.90481,44.511111,-134.96447,0.280743,0.427986,0.329981,1.0
841,0.037876,1.635363,-101.173973,33.274752,-105.460603,0.302628,0.306431,0.39245,0.0
842,0.018719,1.092174,-57.215606,14.932969,-46.715663,0.296697,0.204893,0.314838,0.0
843,0.126796,1.358107,-118.20513,49.495646,-121.77273,0.376074,0.415898,0.389376,1.0
844,0.065478,1.461065,-58.330427,38.681406,-68.77019900000002,0.551568,0.246689,0.388509,0.0
845,0.062243,1.003824,-45.271456,29.429759,-55.288798,0.524428,0.237173,0.483661,0.0
846,0.09204300000000001,1.2076460000000002,-45.155831,20.372942,-36.504689,0.527459,0.223758,0.398642,0.0
847,0.127249,1.428424,-63.893184,35.547511,-72.358305,0.467833,0.248439,0.583352,0.0
848,0.011798,1.109601,-43.147597,27.683891,-45.828326,0.592446,0.204332,0.407666,0.0
849,0.079934,1.322035,-93.15697,69.331426,-122.302842,0.532235,0.234202,0.435923,1.0
850,0.027788,1.086204,-12.819836,4.481732,-14.150663,0.255225,0.440042,0.357585,0.0
851,0.053551,1.2782190000000002,-77.26887,16.951443,-66.197219,0.232469,0.247222,0.376087,0.0
852,0.029468,1.314763,-75.573113,20.660084,-66.10122,0.233807,0.54217,0.430199,1.0
853,0.07640099999999998,1.000652,-143.765127,64.388614,-129.331417,0.481059,0.216406,0.371599,0.0
854,0.112226,1.550235,-172.860881,54.577,-142.952903,0.364722,0.346394,0.446287,1.0
